,nct_id,0,1,2,3,4,5,6,7,8,9,valid_sentiments,mode,lf
3528,NCT04410978,"{'position': 1, 'link': 'https://multiplesclerosisnewstoday.com/news-posts/2022/07/01/phase-3-tolebrutinib-trials-pause-us-enrollment-over-safety-concerns/', 'title': 'Phase 3 Tolebrutinib Trials Pause US Enrollment Over Safety Concerns | FDA Clinical Hold', 'source': 'Multiple Sclerosis News Today', 'date': 'Jul 1, 2022', 'snippet': 'The U.S. Food and Drug Administration (FDA) has placed a partial clinical \nhold on Phase 3 trials testing the investigational therapy...', 'thumbnail': 'https://serpapi.com/searches/6724a8ee765857d78c8a9216/images/c90b3faae99c658243650d539bc4053fe30febe3fabf7166d2b7d9d7bb8ccded.png', 'sentiment': 'neutral', 'sentiment_prob': 0.6464643478393555}","{'position': 2, 'link': 'https://multiplesclerosisnewstoday.com/news-posts/2024/09/23/ectrims-2024-tolebrutinib-target-smoldering-inflammation-ms/', 'title': 'ECTRIMS 2024: Tolebrutinib may target smoldering inflammation', 'source': 'Multiple Sclerosis News Today', 'date': '1 month ago', 'snippet': 'The totality of data from Sanofi clinical trials indicates that \nTolebrutinib may target inflammation thought to contribute to MS...', 'thumbnail': 'https://serpapi.com/searches/6724a8ee765857d78c8a9216/images/c90b3faae99c658221a57eb8ec4884b1be42c939ccff31e81c39a5f027330b18.png', 'sentiment': 'neutral', 'sentiment_prob': 0.9131849408149719}","{'position': 3, 'link': 'https://multiplesclerosisnewstoday.com/news-posts/2020/12/14/sanofi-enrolling-for-2-gemini-clinical-trials-testing-experimental-tolebrutinib-vs-aubagio-for-relapsing-ms/', 'title': 'Sanofi Enrolling for 2 GEMINI Trials Testing Tolebrutinib vs. Aubagio for Relapsing MS', 'source': 'Multiple Sclerosis News Today', 'date': 'Dec 14, 2020', 'snippet': ""Sanofi Genzyme's global clinical trials GEMINI 1 and 2, comparing \ntolebrutinib versus Aubagio, are enrolling 1800 relapsing MS patients."", 'thumbnail': 'https://serpapi.com/searches/6724a8ee765857d78c8a9216/images/c90b3faae99c65828edcf6f728ee922e59fd9fbe43a677ed8033a75b9efe6ec1.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.9530969858169556}",,,,,,,,"['neutral', 'neutral', 'neutral']",neutral,1
3529,NCT02855125,"{'position': 1, 'link': 'https://www.nature.com/articles/s41523-021-00245-5', 'title': 'Targeting nucleotide metabolism enhances the efficacy of anthracyclines and anti-metabolites in triple-negative breast cancer', 'source': 'Nature', 'date': 'Apr 6, 2021', 'snippet': 'Triple-negative breast cancer (TNBC) remains the most lethal breast cancer \nsubtype with poor response rates to the current chemotherapies...', 'thumbnail': 'https://serpapi.com/searches/6724a8f5eda5f575176c9c4c/images/b910b909371115fa359f7679086cc19a4a3ea8d6f76be6ec131f2e822f141e36.png', 'sentiment': 'neutral', 'sentiment_prob': 0.49946093559265137}",,,,,,,,,,['neutral'],neutral,1
3530,NCT04552418,"{'position': 1, 'link': 'https://onlinelibrary.wiley.com/doi/full/10.1002/mco2.221', 'title': 'Human microbiomes in cancer development and therapy - Xia - 2023 - MedComm', 'source': 'Wiley Online Library', 'date': 'Feb 26, 2023', 'snippet': 'MedComm is a multidisciplinary open access journalpublishing pioneering \nmedical science advances that will improve human health.', 'thumbnail': 'https://serpapi.com/searches/6724a909e30abc589dd7d307/images/a33bb9fafee822c23ca6a0c7776d762ab4f8270dbd9133bff382f195777f9257.jpeg', 'sentiment': 'positive', 'sentiment_prob': 0.5362311005592346}",,,,,,,,,,['positive'],positive,1
3531,NCT05812781,"{'position': 1, 'link': 'https://www.nature.com/articles/s12276-024-01261-8', 'title': 'NLRP3 inflammasome: a key player in the pathogenesis of life-style disorders', 'source': 'Nature', 'date': 'Jul 1, 2024', 'snippet': 'Proinflammatory cytokines and chemokines play a crucial role in regulating \nthe inflammatory response, which is essential for the proper...', 'thumbnail': 'https://serpapi.com/searches/6724a95293584c8fed18cba6/images/a4913ed42aee8148df453ddf3f87cadd92ca0d2363dc29fe877e1599744a6826.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8756292462348938}",,,,,,,,,,['neutral'],neutral,1
3532,NCT03199872,"{'position': 1, 'link': 'https://prostatecancernewstoday.com/2020/12/08/fda-puts-rv001-on-fast-track-for-treating-prostate-cancer/', 'title': 'FDA Puts RV001 on Fast Track for Treating Prostate Cancer', 'source': 'Prostate Cancer News Today', 'date': 'Dec 8, 2020', 'snippet': ""The U.S. Food and Drug Administration (FDA) has granted fast track status \nto RV001, RhoVac's investigational therapy for prostate cancer,..."", 'thumbnail': 'https://serpapi.com/searches/6724b2cc7ef9fa423a835ff8/images/df4fbdd745114945855641b13293d9c273a019b69a0a5c0138c17fb7971b3a90.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8284792304039001}",,,,,,,,,,['neutral'],neutral,1
3533,NCT01597245,"{'position': 1, 'link': 'https://psoriasisnewstoday.com/2017/02/14/study-shows-retreatment-of-psoriasis-with-taltz-after-interruption-of-therapy-is-effective/', 'title': 'Retreatment of Psoriasis with Taltz after Interruption in Therapy Is Effective, Study Suggests', 'source': 'Psoriasis News Today', 'date': 'Feb 14, 2017', 'snippet': 'Retreatment with Taltz (ixekizumab), after the end of initial treatment led \nto a relapse, restored response in most psoriasis patients, according to a \nstudy.', 'thumbnail': 'https://serpapi.com/searches/6724b2eb7d533ee69a85183b/images/cc4be809724bab1f845e5921630d21bd6af529f47495677af6bacc29b9dd00fb.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.6104496717453003}",,,,,,,,,,['neutral'],neutral,1
3534,NCT02006472,"{'position': 1, 'link': 'https://huntingtonsdiseasenews.com/news/huntexil-decline-total-functional-capacity-huntingtons-trial-analysis/', 'title': 'Pridopidine Analysis Shows Slowed Decline in Total Functional Capacity', 'source': ""Huntington's Disease News"", 'date': 'Jan 12, 2021', 'snippet': ""Treatment with pridopidine can slow the decline in total functional \ncapacity in people with Huntington's disease, a new analysis of clinical \ntrial data..."", 'thumbnail': 'https://serpapi.com/searches/6724a960e1c276ffa027faa6/images/9d759da34e4d0883c8da2153c1403917e3508319ef73345f7850bcd605f42c50.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.7453720569610596}",,,,,,,,,,['neutral'],neutral,1
3535,NCT05425745,"{'position': 1, 'link': 'https://www.clinicaltrialsarena.com/news/newamsterdam-cholesterol-busting-drug-success-pivotal/', 'title': 'NewAmsterdam triumphs in first Phase III trial of cholesterol-busting drug', 'source': 'Clinical Trials Arena', 'date': 'Jul 30, 2024', 'snippet': 'NewAmsterdam Pharma announced a win in the first of its four Phase III, \npivotal trials, showing its lead cardio candidate obicetrapib can reduce \ncholesterol...', 'thumbnail': 'https://serpapi.com/searches/6724a984657c661da9d544fb/images/876c5ac92736b4f6c365326917fc04e696638cca8ca05bbc79f418244db734d6.jpeg', 'sentiment': 'positive', 'sentiment_prob': 0.9012768268585205}","{'position': 2, 'link': 'https://finance.yahoo.com/news/newamsterdam-pharma-announce-topline-data-200100506.html', 'title': 'NewAmsterdam Pharma to Announce Topline Data from Pivotal Phase 3 BROOKLYN Clinical Trial Evaluating Obicetrapib in Patients with Heterozygous Familial Hypercholesterolemia on Monday, July 29, 2024', 'source': 'Yahoo Finance', 'date': 'Jul 26, 2024', 'snippet': 'Company to host conference call on Monday, July 29 at 8:30 a.m. ETNAARDEN, \nthe Netherlands and MIAMI, July 26, 2024 (GLOBE NEWSWIRE)...', 'thumbnail': 'https://serpapi.com/searches/6724a984657c661da9d544fb/images/876c5ac92736b4f6e74aebe55bbfe97c38c344937f95c23a66b8f5f784c8a45e.png', 'sentiment': 'neutral', 'sentiment_prob': 0.9094988703727722}","{'position': 3, 'link': 'https://www.thepharmaletter.com/newamsterdam-phase-3-obicetrapib-trial-meets-endpoint-but-disappoints', 'title': 'NewAmsterdam Phase III obicetrapib trial meets endpoint, but disappoints', 'source': 'The Pharma Letter', 'date': 'Jul 29, 2024', 'snippet': ""Dutch drug developer NewAmsterdam Pharma today announced what it called \npositive top-line data from the company's Phase III BROOKLYN..."", 'thumbnail': 'https://serpapi.com/searches/6724a984657c661da9d544fb/images/876c5ac92736b4f60cb08af1e750cf11501e89edb404856ae2df55dbb777b7ec.png', 'sentiment': 'neutral', 'sentiment_prob': 0.47724267840385437}",,,,,,,,"['positive', 'neutral', 'neutral']",neutral,1
3536,NCT04106557,"{'position': 1, 'link': 'https://angelmansyndromenews.com/news/final-trial-data-support-ovid-decision-stop-ov101-clinical/', 'title': 'Trial data support Ovid’s decision to stop its OV101 program in 2021', 'source': 'angelmansyndromenews.com', 'date': 'Aug 23, 2023', 'snippet': ""Final trial results have now been published that support Ovid Therapeutics' \ndecision to stop clinical testing of OV101 for Angelman..."", 'thumbnail': 'https://serpapi.com/searches/6724a99b358539552e83d3fc/images/e6aa35a846864260b0ebb9f65e58ca30a520452c5470ff2f6fe88eb9b6d1a50a.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8800973892211914}",,,,,,,,,,['neutral'],neutral,1
3537,NCT04383574,"{'position': 1, 'link': 'https://www.researchgate.net/figure/Examples-of-marketed-Vero-cell-based-vaccines_tbl1_343465585', 'title': 'Examples of marketed Vero cell-based vaccines.', 'source': 'ResearchGate', 'date': 'Sep 21, 2020', 'snippet': 'The Vero cell line is considered the most used continuous cell line for the \nproduction of viral vectors and vaccines.', 'thumbnail': 'https://serpapi.com/searches/6724b2b7b4fe87c770de3eb3/images/f9e8e5db90b9aa7f58319a25a8472fb007840084f22b9ddbf313c0672405c77f.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8455920219421387}",,,,,,,,,,['neutral'],neutral,1
3538,NCT00412984,"{'position': 1, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa1107039', 'title': 'Apixaban versus Warfarin in Patients with Atrial Fibrillation', 'source': 'The New England Journal of Medicine', 'date': 'Aug 30, 2011', 'snippet': 'In patients with atrial fibrillation, apixaban was superior to warfarin in \npreventing stroke or systemic embolism, caused less bleeding, and resulted \nin lower...', 'thumbnail': 'https://serpapi.com/searches/6724a9c5f9f904fdc2c993e6/images/6958fac5453301002bcfcfe4f25f48ba1c4ae714e56d2998536fc42319bb611e.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8256852626800537}",,,,,,,,,,['neutral'],neutral,1
3539,NCT03450057,"{'position': 1, 'link': 'https://onlinelibrary.wiley.com/doi/full/10.1002/ajh.27001', 'title': 'Prospective phase 2 trial of daratumumab with dexamethasone in patients with relapsed/refractory multiple myeloma and severe renal impairment or on dialysis: The DARE study', 'source': 'Wiley Online Library', 'date': 'Jun 21, 2023', 'snippet': 'Up to half of multiple myeloma (MM) patients present with renal impairment \n(RI) at the time of diagnosis and 2%–4% require dialysis.', 'thumbnail': 'https://serpapi.com/searches/6724a9d108abe4630ef2856d/images/8410b8d806f6d4a778f4e45d581fbc8c7fdbb545d4483798ab6523417d1bcf67.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8698297142982483}",,,,,,,,,,['neutral'],neutral,1
3540,NCT03175367,"{'position': 1, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa2031049', 'title': 'Evinacumab in Patients with Refractory Hypercholesterolemia', 'source': 'The New England Journal of Medicine', 'date': 'Nov 15, 2020', 'snippet': 'Patients with refractory hypercholesterolemia, who have high low-density \nlipoprotein (LDL) cholesterol levels despite treatment with...', 'thumbnail': 'https://serpapi.com/searches/6724a9d821e77b2811aab280/images/851ab845f76a5096bf2edd357d35debb95c983ff703b2aa0e8c1b33047b15bb5.png', 'sentiment': 'neutral', 'sentiment_prob': 0.706250011920929}",,,,,,,,,,['neutral'],neutral,1
3541,NCT04498832,"{'position': 1, 'link': 'https://www.sciencedirect.com/science/article/pii/S0264410X23002256', 'title': 'Superior immunogenicity of high-dose quadrivalent inactivated influenza vaccine versus Standard-Dose vaccine in Japanese Adults ≥ 60 years of age: Results from a phase III, randomized clinical trial', 'source': 'ScienceDirect.com', 'date': 'Mar 10, 2023', 'snippet': 'IIV4-HD provided superior immunogenicity versus IIV4-SD and was well \ntolerated in participants ≥ 60 years of age in Japan.', 'thumbnail': 'https://serpapi.com/searches/6724a9f2be324fe4ff07a783/images/a2dedf5eedc3b9580acecbc936f95822c245a2eda6ca495639551f5e7e766361.png', 'sentiment': 'neutral', 'sentiment_prob': 0.5573321580886841}",,,,,,,,,,['neutral'],neutral,1
3542,NCT03430297,"{'position': 1, 'link': 'https://www.onclive.com/view/toripalimab-snda-under-review-in-china-for-frontline-unresectable-or-metastatic-melanoma', 'title': 'Toripalimab sNDA Under Review in China for Frontline Unresectable or Metastatic Melanoma', 'source': 'OncLive', 'date': 'Aug 13, 2024', 'snippet': 'The National Medical Products Administration has accepted for review a \nsupplemental new drug application (sNDA) seeking the approval of...', 'thumbnail': 'https://serpapi.com/searches/6724a9fbacf7f8f9570db55c/images/182c0e0561f291187e0e719f107c35c7c5737d49085125ae54b8268a5aab7c14.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.9305580854415894}",,,,,,,,,,['neutral'],neutral,1
3543,NCT05710783,"{'position': 1, 'link': 'https://www.mountsinai.org/about/newsroom/2023/castlevax-inc-receives-barda-project-nextgen-award-valued-at-up-to-three-hundred-thirty-eight-million-to-advance-intranasal-ndvbased-covid-booster-vaccine-into-phase-twob-clinical-efficacy-testing', 'title': 'CastleVax Inc. Receives BARDA Project NextGen Award Valued at up to $338 Million to Advance Intranasal NDV-based COVID-19 Booster Vaccine into Phase 2b Clinical Efficacy Testing', 'source': 'Mount Sinai', 'date': 'Oct 17, 2023', 'snippet': 'CastleVax, a clinical stage vaccine platform company, has received a \nProject NexGen award valued at up to $338 million from the Biomedical...', 'thumbnail': 'https://serpapi.com/searches/6724a9fd0377569610781db2/images/f361b4d34203c9c2a982dc1b0c3f94cd45491edc311f0da388bdfc82319bdeeb.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.7130514979362488}","{'position': 2, 'link': 'https://www.businesswire.com/news/home/20240730713002/en/CastleVax-Inc.-Receives-34-Million-from-BARDA-to-Continue-Advancing-Intranasal-NDV-based-COVID-19-Vaccine-into-Phase-2b-Clinical-Efficacy-Testing', 'title': 'CastleVax Inc. Receives $34 Million from BARDA to Continue Advancing Intranasal NDV-based COVID-19 Vaccine into Phase 2b Clinical Efficacy Testing', 'source': 'Business Wire', 'date': 'Jul 30, 2024', 'snippet': 'CastleVax, a clinical stage mucosal vaccine platform company, has received \nan additional Project NextGen award valued at approximately $34...', 'thumbnail': 'https://serpapi.com/searches/6724a9fd0377569610781db2/images/f361b4d34203c9c2d5fd1e9b9ab908af3fe680b2d34c4ea8696096e040f9d2f5.png', 'sentiment': 'neutral', 'sentiment_prob': 0.6780118346214294}",,,,,,,,,"['neutral', 'neutral']",neutral,1
3544,NCT03969212,"{'position': 1, 'link': 'https://onlinelibrary.wiley.com/doi/10.1111/irv.13302', 'title': 'Comparative Effectiveness of Baloxavir Marboxil and Oseltamivir Treatment in Reducing Household Transmission of Influenza: A Post Hoc Analysis of the BLOCKSTONE Trial', 'source': 'Wiley Online Library', 'date': 'May 6, 2024', 'snippet': 'Background The transmission of influenza virus in households, especially by \nchildren, is a major route of infection. Prior studies suggest...', 'thumbnail': 'https://serpapi.com/searches/6724aa0e6273fb687d1a9e47/images/a7697010f95a81a80d85eec73399938dd0ecae485d4b1f61e451c5915e533d00.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.7998299598693848}","{'position': 2, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa1915341', 'title': 'Baloxavir Marboxil for Prophylaxis against Influenza in Household Contacts', 'source': 'The New England Journal of Medicine', 'date': 'Jul 8, 2020', 'snippet': 'Baloxavir marboxil (baloxavir) is a polymerase acidic protein (PA) \nendonuclease inhibitor with clinical efficacy in the treatment of...', 'thumbnail': 'https://serpapi.com/searches/6724aa0e6273fb687d1a9e47/images/a7697010f95a81a8bf94423b06c3e58120e6ea89fec26225555074433efb3a63.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8460713624954224}","{'position': 3, 'link': 'https://www.koreabiomed.com/news/articleView.html?idxno=20241', 'title': ""Influenza drug 'Xofluza' expands indication to over 1 year old in Europe"", 'source': 'KBR', 'date': 'Jan 13, 2023', 'snippet': ""Roche's influenza treatment Xofluza (baloxavir marboxil) has expanded its \nindication to children aged one or older in Europe."", 'thumbnail': 'https://serpapi.com/searches/6724aa0e6273fb687d1a9e47/images/a7697010f95a81a842cb9868804a3c220d3a5e17a9b68aa266c6eadac295ad32.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8793584108352661}",,,,,,,,"['neutral', 'neutral', 'neutral']",neutral,1
3545,NCT03971422,"{'position': 1, 'link': 'https://myastheniagravisnews.com/rozanolixizumab-ucb7665/', 'title': 'Rystiggo (rozanolixizumab-noli) for myasthenia gravis', 'source': 'Myasthenia Gravis News', 'date': 'Jan 25, 2024', 'snippet': 'Rystiggo (rozanolixizumab-noli) is an injection therapy approved for adults \nwith generalized myasthenia gravis (gMG) who have antibodies against the...', 'thumbnail': 'https://serpapi.com/searches/6724aa265ddfbadb2e262508/images/2fec35aa7ef256d3870876259124e76d5a2c19266e8915c332426a1f522bc644.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8568547368049622}","{'position': 2, 'link': 'https://www.prnewswire.com/news-releases/ucb-announces-rozanolixizumab-bla-for-the-treatment-of-generalized-myasthenia-gravis-filed-with-us-fda-and-designated-for-priority-review-301714932.html', 'title': 'UCB announces rozanolixizumab BLA for the treatment of generalized myasthenia gravis filed with U.S. FDA and designated for Priority Review', 'source': 'PR Newswire', 'date': 'Jan 6, 2023', 'snippet': 'Biologic License Application (BLA) designated Priority Review by FDA and \nseeks approval for rozanolixizumab for the treatment of adults with...', 'thumbnail': 'https://serpapi.com/searches/6724aa265ddfbadb2e262508/images/2fec35aa7ef256d3c8f594909d6605c5ca774648779da6c9f9ed958135ef3362.png', 'sentiment': 'neutral', 'sentiment_prob': 0.9101318717002869}","{'position': 3, 'link': 'https://www.researchgate.net/figure/Targets-of-novel-therapeutic-agents-in-myasthenia-gravis_fig1_369801660', 'title': 'Figure 1 Targets of novel therapeutic agents in myasthenia gravis.', 'source': 'ResearchGate', 'date': 'Oct 29, 2023', 'snippet': 'Myasthenia gravis (MG), a prototype autoimmune neurological disease, had \nits therapy centred on corticosteroids, non-steroidal broad-spectrum \nimmunotherapy...', 'thumbnail': 'https://serpapi.com/searches/6724aa265ddfbadb2e262508/images/2fec35aa7ef256d3039d9b6ee2ebf78907a386bdcef2d56cd89767312c9de433.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8911361694335938}","{'position': 4, 'link': 'https://myastheniagravisnews.com/news/rystiggo-zilbrysq-ok-generalized-myasthenia-gravis-europe/', 'title': 'Rystiggo, Zilbrysq earn EU approvals for adults with gMG', 'source': 'Myasthenia Gravis News', 'date': 'Jan 11, 2024', 'snippet': 'The European Commission has approved Rystiggo (rozanolixizumab) as an \nadd-on to standard therapy for the treatment of certain adults with \ngeneralized...', 'thumbnail': 'https://serpapi.com/searches/6724aa265ddfbadb2e262508/images/2fec35aa7ef256d3eb97aa9105ffa883d4edbd5ea21556f28eb43f416017c6d1.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8328337669372559}",,,,,,,"['neutral', 'neutral', 'neutral', 'neutral']",neutral,1
